date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3,Amendment
26-Jan-17,1/26/2017,Leading Index,Dec,0.005,0.005,0,0.002,83.4646,LEI CHNG Index,0.0044,0.008,0,M,35.0,10:00,0.13,0.0,1/26/2017,10:00,,
26-Jan-17,1/26/2017,Kansas City Fed Manf. Activity,Jan,8,9,11,9,20.4724,KCLSSACI Index,8,11,6,M,6.0,11:00,1.63,0.92,1/26/2017,11:00,,
27-Jan-17,1/27/2017,Durable Goods Orders P,Dec P,0.025,-0.004,-0.045,-0.048,92.9134,DGNOCHNG Index,0.0281,0.07,0,M,79.0,8:30,1.25,-2.31,1/27/2017,8:30,, P
27-Jan-17,1/27/2017,Durables Ex Transportation P,Dec P,0.005,0.005,0.006,0.01,74.3307,DGNOXTCH Index,0.0046,0.018,-0.01,M,56.0,8:30,0.39,0.0,1/27/2017,8:30,, P
27-Jan-17,1/27/2017,Cap Goods Orders Nondef Ex Air P,Dec P,0.002,0.008,0.009,0.015,59.8425,CGNOXAI% Index,0.0019,0.01,-0.005,M,17.0,8:30,0.37,1.64,1/27/2017,8:30,, P
27-Jan-17,1/27/2017,Cap Goods Ship Nondef Ex Air P,Dec P,0.005,0.01,0.002,0.006,58.2677,CGSHXAI% Index,0.0043,0.01,0,M,10.0,8:30,0.26,1.92,1/27/2017,8:30,, P
27-Jan-17,1/27/2017,Core PCE QoQ A,4Q A,0.013,0.013,0.017,,67.7953,GDPCPCEC Index,0.0138,0.017,0.012,Q,17.0,8:30,0.16,0.0,1/27/2017,8:30,, A
27-Jan-17,1/27/2017,GDP Price Index A,4Q A,0.021,0.021,0.014,,77.4803,GDP PIQQ Index,0.0207,0.024,0.016,Q,32.0,8:30,0.17,0.0,1/27/2017,8:30,, A
27-Jan-17,1/27/2017,GDP Annualized QoQ A,4Q A,0.022,0.019,0.035,,96.8504,GDP CQOQ Index,0.0221,0.029,0.017,Q,85.0,8:30,0.26,-1.14,1/27/2017,8:30,, A
27-Jan-17,1/27/2017,Personal Consumption A,4Q A,0.025,0.025,0.03,,67.7953,GDPCTOT% Index,0.0253,0.028,0.023,Q,23.0,8:30,0.11,0.0,1/27/2017,8:30,, A
27-Jan-17,1/27/2017,U. of Mich. Sentiment F,Jan F,98.1,98.5,98.1,,94.4882,CONSSENT Index,98.04,99,97,M,58.0,10:00,0.36,1.12,1/27/2017,10:00,, F
27-Jan-17,1/27/2017,U. of Mich. 1 Yr Inflation F,Jan F,,0.026,0.026,,12.5984,CONSPXMD Index,,,,M,1.0,10:00,,,1/27/2017,10:00,, F
27-Jan-17,1/27/2017,U. of Mich. Current Conditions F,Jan F,112,111.3,112.5,,11.811,CONSCURR Index,107.03,112.1,97,M,3.0,10:00,7.09,-0.1,1/27/2017,10:00,, F
27-Jan-17,1/27/2017,U. of Mich. Expectations F,Jan F,,90.3,88.9,,14.1732,CONSEXP Index,,,,M,2.0,10:00,,,1/27/2017,10:00,, F
27-Jan-17,1/27/2017,U. of Mich. 5-10 Yr Inflation F,Jan F,,0.026,0.025,,13.3858,CONSP5MD Index,,,,M,1.0,10:00,,,1/27/2017,10:00,, F
30-Jan-17,1/30/2017,PCE Deflator YoY,Dec,0.017,0.016,0.014,0.015,41.7323,PCE DEFY Index,0.0169,0.019,0.016,M,29.0,8:30,0.08,-1.18,1/30/2017,8:30,,
30-Jan-17,1/30/2017,Personal Income,Dec,0.004,0.003,0,0.003,85.8268,PITLCHNG Index,0.0039,0.006,0.002,M,72.0,8:30,0.07,-1.42,1/30/2017,8:30,,
30-Jan-17,1/30/2017,PCE Core Deflator YoY,Dec,0.017,0.017,0.016,0.018,50.3937,PCE CYOY Index,0.0171,0.018,0.016,M,38.0,8:30,0.05,0.0,1/30/2017,8:30,,
30-Jan-17,1/30/2017,Real Personal Spending,Dec,0.003,0.003,0.001,0.002,23.622,PCE CHNC Index,0.0026,0.005,0.001,M,12.0,8:30,0.11,0.45,1/30/2017,8:30,,
30-Jan-17,1/30/2017,PCE Core Deflator MoM,Dec,0.001,0.001,0,0.001,60.0787,PCE CMOM Index,0.0013,0.002,0,M,48.0,8:30,0.05,0.0,1/30/2017,8:30,,
30-Jan-17,1/30/2017,Personal Spending,Dec,0.005,0.005,0.002,0.003,85.8268,PCE CRCH Index,0.0046,0.006,0.002,M,72.0,8:30,0.1,0.0,1/30/2017,8:30,,
30-Jan-17,1/30/2017,PCE Deflator MoM,Dec,0.002,0.002,0,0,18.1102,PCE DEFM Index,0.0022,0.004,0.001,M,39.0,8:30,0.06,0.0,1/30/2017,8:30,,
30-Jan-17,1/30/2017,Pending Home Sales MoM,Dec,0.01,0.016,-0.025,-0.01,76.378,USPHTMOM Index,0.0111,0.033,-0.018,M,27.0,10:00,0.98,0.61,1/30/2017,10:00,,
30-Jan-17,1/30/2017,Pending Home Sales NSA YoY,Dec,-0.003,-0.02,0.014,,28.3465,USPHTYOY Index,0.0017,0.017,-0.009,M,3.0,10:00,1.11,-1.53,1/30/2017,10:00,,
30-Jan-17,1/30/2017,Dallas Fed Manf. Activity,Jan,15,22.1,15.5,17.4,63.7795,DFEDGBA Index,15.09,19.5,10,M,8.0,10:30,2.47,2.88,1/30/2017,10:30,,
31-Jan-17,1/31/2017,Employment Cost Index,4Q,0.006,0.005,0.006,,74.8031,ECI SA% Index,0.0062,0.008,0.005,Q,59.0,8:30,0.06,-1.71,1/31/2017,8:30,,
31-Jan-17,1/31/2017,S&P CoreLogic CS 20-City MoM SA,Nov,0.0065,0.0088,0.0063,0.0047,24.4094,SPCS20SM Index,0.0061,0.01,0,M,20.0,9:00,0.25,0.93,1/31/2017,9:00,,
31-Jan-17,1/31/2017,S&P CoreLogic CS 20-City YoY NSA,Nov,0.0503,0.0527,0.051,0.05,40.9449,SPCS20Y% Index,0.051,0.055,0.049,M,20.0,9:00,0.16,1.56,1/31/2017,9:00,,
31-Jan-17,1/31/2017,S&P CoreLogic CS 20-City NSA Index,Nov,,192.14,191.79,191.61,43.3071,SPCS20 Index,,,,M,1.0,9:00,,,1/31/2017,9:00,,
31-Jan-17,1/31/2017,S&P CoreLogic CS US HPI NSA Index,Nov,,185.23,185.06,184.08,33.0709,SPCSUSA Index,,,,M,0.0,9:00,,,1/31/2017,9:00,,
31-Jan-17,1/31/2017,S&P CoreLogic CS US HPI YoY NSA,Nov,,0.0564,0.0561,0.0514,33.8583,SPCSUSAY Index,,,,M,0.0,9:00,,,1/31/2017,9:00,,
31-Jan-17,1/31/2017,MNI Chicago PMI,Jan,55,50.3,54.6,53,81.8898,CHPMINDX Index,55.18,57,53,M,37.0,9:45,0.89,-5.3,1/31/2017,9:45,,
31-Jan-17,1/31/2017,Conf. Board Present Situation,Jan,,129.7,126.1,123.5,1.5748,CONCPSIT Index,,,,M,1.0,10:00,,,1/31/2017,10:00,,
31-Jan-17,1/31/2017,Conf. Board Expectations,Jan,,99.8,105.5,106.4,2.3622,CONCEXP Index,,,,M,1.0,10:00,,,1/31/2017,10:00,,
31-Jan-17,1/31/2017,Conf. Board Consumer Confidence,Jan,112.8,111.8,113.7,113.3,93.7008,CONCCONF Index,112.59,116,108,M,67.0,10:00,1.47,-0.68,1/31/2017,10:00,,
1-Feb-17,2/1/2017,Wards Total Vehicle Sales,Jan,17.50,17.48,18.29,18.05,44.0945,SAARTOTL Index,17.57,18.20,17.00,M,39.0,,0.31,-0.06,2/1/2017,,,
1-Feb-17,2/1/2017,Wards Domestic Vehicle Sales,Jan,14.00,13.60,14.19,14.03,0.0,SAARDTOT Index,13.84,14.20,13.18,M,9.0,,0.34,-1.18,2/1/2017,,,
1-Feb-17,2/1/2017,MBA Mortgage Applications,27-Jan,,-0.032,0.04,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,2/1/2017,7:00,,
1-Feb-17,2/1/2017,ADP Employment Change,Jan,168,246,153,141,87.4016,ADP CHNG Index,169.41,204,140,M,39.0,8:15,14.79,5.27,2/1/2017,8:15,,
1-Feb-17,2/1/2017,Markit US Manufacturing PMI F,Jan F,55.1,,,55,90.0,MPMIUSMA Index,54.93,55.1,54,M,9.0,9:45,0.34,,2/1/2017,9:45,, F
1-Feb-17,2/1/2017,ISM Prices Paid,Jan,65.5,69,65.5,64.2,74.0157,NAPMPRIC Index,64.83,67,60,M,6.0,10:00,2.32,1.51,2/1/2017,10:00,,
1-Feb-17,2/1/2017,Construction Spending MoM,Dec,0.002,-0.002,0.009,0.017,80.315,CNSTTMOM Index,0.002,0.008,-0.006,M,44.0,10:00,0.31,-1.29,2/1/2017,10:00,,
1-Feb-17,2/1/2017,ISM Manufacturing,Jan,55,56,54.7,54.4,95.2756,NAPMPMI Index,55.02,56.5,53.2,M,78.0,10:00,0.62,1.63,2/1/2017,10:00,,
1-Feb-17,2/1/2017,ISM New Orders,Jan,,60.4,60.2,59.1,8.66142,NAPMNEWO Index,,,,M,2.0,10:00,,,2/1/2017,10:00,,
1-Feb-17,2/1/2017,ISM Employment,Jan,,56.1,53.1,53.1,4.72441,NAPMEMPL Index,,,,M,1.0,10:00,,,2/1/2017,10:00,,
1-Feb-17,2/1/2017,FOMC Rate Decision (Lower Bound),1-Feb,0.005,0.005,0.005,,30.7087,FDTRFTRL Index,0.005,0.005,0.005,D,93.0,2:00,0.0,,2/1/2017,14:00,,
1-Feb-17,2/1/2017,FOMC Rate Decision (Upper Bound),1-Feb,0.0075,0.0075,0.0075,,97.6378,FDTR Index,0.0075,0.0075,0.0075,D,94.0,2:00,0.0,,2/1/2017,14:00,,
2-Feb-17,2/2/2017,Challenger Job Cuts YoY,Jan,,-0.388,0.424,,36.2205,CHALYOY% Index,,,,M,0.0,7:30,,,2/2/2017,7:30,,
2-Feb-17,2/2/2017,Unit Labor Costs P,4Q P,0.019,0.017,0.007,0.002,37.7953,COSTNFR% Index,0.0211,0.061,-0.005,Q,44.0,8:30,0.88,-0.23,2/2/2017,8:30,, P
2-Feb-17,2/2/2017,Nonfarm Productivity P,4Q P,0.01,0.013,0.031,0.035,42.5197,PRODNFR% Index,0.0093,0.02,0,Q,51.0,8:30,0.36,0.83,2/2/2017,8:30,, P
2-Feb-17,2/2/2017,Continuing Claims,21-Jan,2063,2064,2100,2062,68.8976,INJCSP Index,2063.75,2080,2050,W,4.0,8:30,13.86,0.11,2/2/2017,8:30,,
2-Feb-17,2/2/2017,Initial Jobless Claims,28-Jan,250,246,259,256,98.4252,INJCJC Index,251.66,265,240,W,41.0,8:30,5.15,-0.78,2/2/2017,8:30,,
2-Feb-17,2/2/2017,Bloomberg Consumer Comfort,29-Jan,,46.6,45.2,,66.9291,COMFCOMF Index,,,,W,0.0,9:45,,,2/2/2017,9:45,,
3-Feb-17,2/3/2017,Change in Manufact. Payrolls,Jan,5,5,17,14,69.4488,USMMMNCH Index,5.90,15,-5,M,21.0,8:30,4.77,0.0,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Change in Private Payrolls,Jan,175,237,144,212,29.9213,NFP PCH Index,179.60,240,150,M,40.0,8:30,20.6,3.01,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Average Hourly Earnings MoM,Jan,0.003,0.001,0.004,0.001,31.4961,AHE MOM% Index,0.0028,0.005,0.002,M,64.0,8:30,0.07,-2.79,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Revisions: Establishment Employment Survey Data,,,,,,0.0,,,,,,,8:30,,,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Average Weekly Hours All Employees,Jan,34.3,34.4,34.3,34.3,25.9843,AWH TOTL Index,34.33,34.4,34.3,M,34.0,8:30,0.05,2.19,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Underemployment Rate,Jan,,0.094,0.092,,21.2598,USUDMAER Index,,,,M,0.0,8:30,,,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Labor Force Participation Rate,Jan,,0.629,0.627,,18.8976,PRUSTOT Index,,,,M,2.0,8:30,,,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Average Hourly Earnings YoY,Jan,0.027,0.025,0.029,0.027,32.2835,AHE YOY% Index,0.0274,0.03,0.026,M,29.0,8:30,0.09,-2.24,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Unemployment Rate,Jan,0.047,0.048,0.047,,89.2913,USURTOT Index,0.0468,0.048,0.046,M,80.0,8:30,0.04,2.49,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Change in Nonfarm Payrolls,Jan,180,227,156,230,99.2126,NFP TCH Index,183.39,238,140,M,87.0,8:30,20.88,2.25,2/3/2017,8:30,,
3-Feb-17,2/3/2017,Markit US Composite PMI F,Jan F,,,,55.8,70.0,MPMIUSCA Index,,,,M,0.0,9:45,,,2/3/2017,9:45,, F
3-Feb-17,2/3/2017,Markit US Services PMI F,Jan F,,,,55.6,70.0,MPMIUSSA Index,,,,M,2.0,9:45,,,2/3/2017,9:45,, F
3-Feb-17,2/3/2017,Cap Goods Ship Nondef Ex Air F,Dec F,,0.01,0.01,0.01,58.2677,CGSHXAI% Index,,,,M,0.0,10:00,,,2/3/2017,10:00,, F
3-Feb-17,2/3/2017,Factory Orders,Dec,0.005,0.013,-0.024,-0.029,85.0394,TMNOCHNG Index,0.0063,0.02,-0.01,M,48.0,10:00,0.6,1.33,2/3/2017,10:00,,
3-Feb-17,2/3/2017,Factory Orders Ex Trans,Dec,,0.021,0.001,0,7.87402,TMNOXTM% Index,,,,M,0.0,10:00,,,2/3/2017,10:00,,
3-Feb-17,2/3/2017,ISM Services Index,Jan,57,56.5,57.2,56.3,79.5276,NAPMNMI Index,57.01,58.5,56,M,72.0,10:00,0.49,-1.03,2/3/2017,10:00,,
3-Feb-17,2/3/2017,Durable Goods Orders F,Dec F,-0.004,-0.005,-0.004,0.019,92.9134,DGNOCHNG Index,-0.0033,-0.002,-0.004,M,3.0,10:00,0.09,-1.06,2/3/2017,10:00,, F
3-Feb-17,2/3/2017,Cap Goods Orders Nondef Ex Air F,Dec F,,0.007,0.008,0.002,59.8425,CGNOXAI% Index,,,,M,0.0,10:00,,,2/3/2017,10:00,, F
3-Feb-17,2/3/2017,Durables Ex Transportation F,Dec F,,0.005,0.005,0.001,74.3307,DGNOXTCH Index,,,,M,1.0,10:00,,,2/3/2017,10:00,, F
6-Feb-17,2/6/2017,Labor Market Conditions Index Change,Jan,,1.3,-0.3,0.6,0.0,LMCILMCC Index,,,,M,0.0,10:00,,,2/6/2017,10:00,,
7-Feb-17,2/7/2017,Trade Balance,Dec,-45.0,-44.3,-45.2,-44.5,84.25200000000001,USTBTOT Index,-44.81,-42.0,-46.0,M,67.0,8:30,0.73,0.96,2/7/2017,8:30,,
7-Feb-17,2/7/2017,JOLTS Job Openings,Dec,5580,5501,5522,5505,25.1969,JOLTTOTL Index,5565.57,5640,5451,M,7.0,10:00,54.83,-1.44,2/7/2017,10:00,,
7-Feb-17,2/7/2017,Consumer Credit,Dec,20.000,14.160,24.532,22.883,39.3701,CICRTOT Index,19.67,26.000,10.600,M,25.0,3:00,3.06,-1.91,2/7/2017,15:00,,
8-Feb-17,2/8/2017,MBA Mortgage Applications,3-Feb,,0.023,-0.032,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,2/8/2017,7:00,,
9-Feb-17,2/9/2017,Initial Jobless Claims,4-Feb,249,234,246,241,98.4252,INJCJC Index,248.39,260,235,W,46.0,8:30,5.03,-2.98,2/9/2017,8:30,,
9-Feb-17,2/9/2017,Continuing Claims,28-Jan,2058,2078,2064,2025,68.8976,INJCSP Index,2061.67,2075,2050,W,6.0,8:30,9.86,2.08,2/9/2017,8:30,,
9-Feb-17,2/9/2017,Bloomberg Consumer Comfort,5-Feb,,47.2,46.6,,66.9291,COMFCOMF Index,,,,W,0.0,9:45,,,2/9/2017,9:45,,
9-Feb-17,2/9/2017,Wholesale Inventories MoM F,Dec F,0.01,0.01,0.01,0.007,81.1024,MWINCHNG Index,0.009,0.01,0.004,M,24.0,10:00,0.17,0.0,2/9/2017,10:00,, F
9-Feb-17,2/9/2017,Wholesale Trade Sales MoM,Dec,,0.026,0.004,0.005,14.9606,MWSLCHNG Index,,,,M,2.0,10:00,,,2/9/2017,10:00,,
10-Feb-17,2/10/2017,Revisions: Producer Price Index,,,,,,0.0,,,,,,,,,,2/10/2017,,,
10-Feb-17,2/10/2017,Import Price Index YoY,Jan,0.034,0.037,0.018,0.019,35.4331,IMP1YOY% Index,0.0331,0.036,0.03,M,9.0,8:30,0.22,1.37,2/10/2017,8:30,,
10-Feb-17,2/10/2017,Import Price Index MoM,Jan,0.003,0.004,0.004,0.004,77.1654,IMP1CHNG Index,0.0032,0.008,0,M,39.0,8:30,0.21,0.48,2/10/2017,8:30,,
10-Feb-17,2/10/2017,Import Price Index ex Petroleum MoM,Jan,,0,-0.002,0,0.787402,IMP1XPM% Index,,,,M,1.0,8:30,,,2/10/2017,8:30,,
10-Feb-17,2/10/2017,U. of Mich. 5-10 Yr Inflation P,Feb P,,0.025,0.026,,13.3858,CONSP5MD Index,,,,M,0.0,10:00,,,2/10/2017,10:00,, P
10-Feb-17,2/10/2017,U. of Mich. 1 Yr Inflation P,Feb P,,0.028,0.026,,12.5984,CONSPXMD Index,,,,M,0.0,10:00,,,2/10/2017,10:00,, P
10-Feb-17,2/10/2017,U. of Mich. Expectations P,Feb P,,85.7,90.3,,14.1732,CONSEXP Index,,,,M,2.0,10:00,,,2/10/2017,10:00,, P
10-Feb-17,2/10/2017,U. of Mich. Sentiment P,Feb P,98,95.7,98.5,,94.4882,CONSSENT Index,97.87,100,96,M,63.0,10:00,0.77,-2.98,2/10/2017,10:00,, P
10-Feb-17,2/10/2017,U. of Mich. Current Conditions P,Feb P,,111.2,111.3,,11.811,CONSCURR Index,,,,M,2.0,10:00,,,2/10/2017,10:00,, P
10-Feb-17,2/10/2017,Monthly Budget Statement,Jan,45.0,51.3,55.2,-27.3,75.5906,FDDSSD Index,43.96,55.0,33.0,M,16.0,2:00,6.27,1.0,2/10/2017,14:00,,
13-Feb-17,2/13/2017,Revisions: Consumer Price Index,,,,,,0.0,,,,,,,,,,2/13/2017,,,
14-Feb-17,2/14/2017,NFIB Small Business Optimism,Jan,105,105.9,105.8,105.8,61.4173,SBOITOTL Index,104.73,106.5,103,M,19.0,6:00,0.88,1.03,2/14/2017,6:00,,
14-Feb-17,2/14/2017,"PPI Ex Food, Energy, Trade YoY",Jan,,0.016,0.017,0.018,10.2362,FDIUSGUY Index,,,,M,2.0,8:30,,,2/14/2017,8:30,,
14-Feb-17,2/14/2017,PPI Ex Food and Energy MoM,Jan,0.002,0.004,0.002,0.002,66.1417,FDIDSGMO Index,0.002,0.003,0.001,M,55.0,8:30,0.04,5.24,2/14/2017,8:30,,
14-Feb-17,2/14/2017,"PPI Ex Food, Energy, Trade MoM",Jan,0.002,0.002,0.001,0.002,11.0236,FDIDSGUM Index,0.0017,0.002,0.001,M,9.0,8:30,0.05,0.0,2/14/2017,8:30,,
14-Feb-17,2/14/2017,PPI Ex Food and Energy YoY,Jan,0.011,0.012,0.016,0.017,65.3543,FDIUSGYO Index,0.011,0.017,0.009,M,23.0,8:30,0.17,0.6,2/14/2017,8:30,,
14-Feb-17,2/14/2017,PPI Final Demand YoY,Jan,0.015,0.016,0.016,0.017,67.7165,FDIUFDYO Index,0.0152,0.017,0.014,M,25.0,8:30,0.07,1.34,2/14/2017,8:30,,
14-Feb-17,2/14/2017,PPI Final Demand MoM,Jan,0.003,0.006,0.003,0.003,86.6142,FDIDFDMO Index,0.003,0.005,0.002,M,63.0,8:30,0.07,4.51,2/14/2017,8:30,,
15-Feb-17,2/15/2017,MBA Mortgage Applications,10-Feb,,-0.037,0.023,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,2/15/2017,7:00,,
15-Feb-17,2/15/2017,Empire Manufacturing,Feb,7,18.7,6.5,7.5,82.6772,EMPRGBCI Index,6.92,12,3,M,43.0,8:30,1.72,6.81,2/15/2017,8:30,,
15-Feb-17,2/15/2017,CPI Index NSA,Jan,242.479,242.839,241.432,,37.0079,CPURNSA Index,242.47,242.6,242.341,M,14.0,8:30,0.07,4.84,2/15/2017,8:30,,
15-Feb-17,2/15/2017,CPI MoM,Jan,0.003,0.006,0.003,,96.06299999999999,CPI CHNG Index,0.0031,0.004,0.001,M,85.0,8:30,0.06,5.11,2/15/2017,8:30,,
15-Feb-17,2/15/2017,CPI Core Index SA,Jan,,250.783,249.93,249.959,40.1575,CPUPAXFE Index,,,,M,2.0,8:30,,,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Retail Sales Ex Auto and Gas,Jan,0.003,0.007,0,0.002,60.6299,RSTAXAG% Index,0.003,0.006,0.002,M,23.0,8:30,0.1,3.84,2/15/2017,8:30,,
15-Feb-17,2/15/2017,CPI Ex Food and Energy YoY,Jan,0.021,0.023,0.022,,54.3307,CPI XYOY Index,0.0213,0.023,0.021,M,47.0,8:30,0.05,4.07,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Retail Sales Control Group,Jan,0.003,0.004,0.002,0.009,19.685,RSTAXAGM Index,0.0035,0.007,0.001,M,25.0,8:30,0.15,0.68,2/15/2017,8:30,,
15-Feb-17,2/15/2017,CPI Ex Food and Energy MoM,Jan,0.002,0.003,0.002,,76.8504,CPUPXCHG Index,0.002,0.003,0.002,M,83.0,8:30,0.02,5.19,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Retail Sales Advance MoM,Jan,0.001,0.004,0.006,0.011,92.126,RSTAMOM Index,0.0011,0.005,-0.002,M,81.0,8:30,0.14,2.11,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Real Avg Weekly Earnings YoY,Jan,,-0.006,0.002,0,9.44882,REALYRAE Index,,,,M,0.0,8:30,,,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Retail Sales Ex Auto MoM,Jan,0.004,0.008,0.002,0.006,64.4882,RSTAXMOM Index,0.0046,0.01,0.001,M,70.0,8:30,0.17,2.3,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Real Avg Hourly Earning YoY,Jan,,0,0.008,0.006,3.14961,REALYRAW Index,,,,M,0.0,8:30,,,2/15/2017,8:30,,
15-Feb-17,2/15/2017,CPI YoY,Jan,0.024,0.025,0.021,,70.0787,CPI YOY Index,0.0237,0.025,0.022,M,46.0,8:30,0.06,1.63,2/15/2017,8:30,,
15-Feb-17,2/15/2017,Manufacturing (SIC) Production,Jan,0.002,0.002,0.002,,16.5354,IPMGCHNG Index,0.0017,0.006,-0.001,M,27.0,9:15,0.15,0.0,2/15/2017,9:15,,
15-Feb-17,2/15/2017,Capacity Utilization,Jan,0.754,0.753,0.755,0.755,62.8346,CPTICHNG Index,0.7539,0.758,0.749,M,59.0,9:15,0.19,-0.54,2/15/2017,9:15,,
15-Feb-17,2/15/2017,Industrial Production MoM,Jan,0,-0.003,0.008,0.009,89.7638,IP CHNG Index,-0.0008,0.004,-0.006,M,77.0,9:15,0.22,-1.36,2/15/2017,9:15,,
15-Feb-17,2/15/2017,Business Inventories,Dec,0.004,0.004,0.007,0.008,38.5827,MTIBCHNG Index,0.0041,0.008,0.003,M,34.0,10:00,0.1,0.0,2/15/2017,10:00,,
15-Feb-17,2/15/2017,NAHB Housing Market Index,Feb,67,65,67,,45.6693,USHBMIDX Index,67.08,68,65,M,39.0,10:00,0.89,-2.25,2/15/2017,10:00,,
15-Feb-17,2/15/2017,Mortgage Delinquencies,4Q,,0.048,0.0452,,34.6457,DLQTDLQT Index,,,,Q,0.0,10:00,,,2/15/2017,10:00,,
15-Feb-17,2/15/2017,MBA Mortgage Foreclosures,4Q,,0.0153,0.0155,,22.0472,FORLTOTL Index,,,,Q,0.0,10:00,,,2/15/2017,10:00,,
15-Feb-17,2/15/2017,Net Long-term TIC Flows,Dec,,-12.9,30.8,40.8,72.4409,FRNTTOTL Index,,,,M,2.0,4:00,,,2/15/2017,16:00,,
15-Feb-17,2/15/2017,Total Net TIC Flows,Dec,,-42.8,23.7,26.8,64.5669,FRNTTNET Index,,,,M,2.0,4:00,,,2/15/2017,16:00,,
16-Feb-17,2/16/2017,Housing Starts MoM,Jan,0,-0.026,0.113,0.102,27.5591,NHCHSTCH Index,-0.0015,0.077,-0.047,M,77.0,8:30,2.24,-1.16,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Initial Jobless Claims,11-Feb,245,239,234,236,98.4252,INJCJC Index,243.49,255,225,W,39.0,8:30,6.27,-0.96,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Continuing Claims,4-Feb,2050,2076,2078,2035,68.8976,INJCSP Index,2055.00,2065,2050,W,7.0,8:30,5.98,4.35,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Housing Starts,Jan,1226,1246,1226,1267,88.9764,NHSPSTOT Index,1224.16,1320,1168,M,77.0,8:30,27.48,0.73,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Building Permits,Jan,1230,1285,1210,1251,62.2835,NHSPATOT Index,1232.66,1300,1190,M,50.0,8:30,19.59,2.81,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Philadelphia Fed Business Outlook,Feb,18,43.3,23.6,24.8,78.7402,OUTFGAF Index,17.77,25.5,10,M,50.0,8:30,2.7,9.38,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Building Permits MoM,Jan,0.002,0.046,-0.002,0.012,26.7717,NHCHATCH Index,0.0038,0.059,-0.031,M,50.0,8:30,1.59,2.78,2/16/2017,8:30,,
16-Feb-17,2/16/2017,Bloomberg Economic Expectations,Feb,,50,56,,47.2441,COMFBTWR Index,,,,M,0.0,9:45,,,2/16/2017,9:45,,
16-Feb-17,2/16/2017,Bloomberg Consumer Comfort,12-Feb,,48.1,47.2,,66.9291,COMFCOMF Index,,,,W,0.0,9:45,,,2/16/2017,9:45,,
17-Feb-17,2/17/2017,Leading Index,Jan,0.005,0.006,0.005,0.004,83.4646,LEI CHNG Index,0.0049,0.008,0.001,M,38.0,10:00,0.16,0.62,2/17/2017,10:00,,
21-Feb-17,2/21/2017,Markit US Services PMI P,Feb P,55.8,,,,70.0,MPMIUSSA Index,55.74,56.2,55,M,12.0,9:45,0.33,,2/21/2017,9:45,, P
21-Feb-17,2/21/2017,Markit US Composite PMI P,Feb P,,,,,70.0,MPMIUSCA Index,,,,M,0.0,9:45,,,2/21/2017,9:45,, P
21-Feb-17,2/21/2017,Markit US Manufacturing PMI P,Feb P,55.4,,,,90.0,MPMIUSMA Index,55.35,57.5,54,M,20.0,9:45,0.76,,2/21/2017,9:45,, P
22-Feb-17,2/22/2017,MBA Mortgage Applications,17-Feb,,-0.02,-0.037,,92.3077,MBAVCHNG Index,,,,W,0.0,7:00,,,2/22/2017,7:00,,
22-Feb-17,2/22/2017,Existing Home Sales,Jan,5.55,5.69,5.49,5.52,88.189,ETSLTOTL Index,5.53,5.65,5.38,M,74.0,10:00,0.06,2.3,2/22/2017,10:00,,
22-Feb-17,2/22/2017,Revisions: Existing Home Sales,,,,,,0.0,,,,,,,10:00,,,2/22/2017,10:00,,
22-Feb-17,2/22/2017,Existing Home Sales MoM,Jan,0.011,0.033,-0.028,0.002,49.6063,ETSLMOM Index,0.0082,0.029,-0.02,M,74.0,10:00,1.11,1.99,2/22/2017,10:00,,
22-Feb-17,2/22/2017,FOMC Meeting Minutes,1-Feb,,,,,22.8346,FEDMMINU Index,,,,D,0.0,2:00,,,2/22/2017,14:00,,
23-Feb-17,2/23/2017,Initial Jobless Claims,18-Feb,240,244,239,242,98.4252,INJCJC Index,240.80,255,225,W,44.0,8:30,6.01,0.67,2/23/2017,8:30,,
