date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3
01aug2019,08/01/19 08:30,Continuing Claims,20-Jul,1674k,1699k,1676k,1682k,68.8976,INJCSP Index,1675.33k,1695k,1659k,W,6,8:30,11.1,2.25,08/01/19,08:30,
01aug2019,08/01/19 07:30,Challenger Job Cuts YoY,Jul,,.432,.128,,36.2205,CHALYOY% Index,,,,M,0,7:30,,,08/01/19,07:30,
01aug2019,08/01/19,Wards Total Vehicle Sales,Jul,16.90m,16.82m,17.30m,,44.0945,SAARTOTL Index,16.89m,17.20m,16.60m,M,34,,.16,-.49,08/01/19,,
01aug2019,08/01/19 09:45,Bloomberg Consumer Comfort,28-Jul,,64.7,63.7,,66.92910000000001,COMFCOMF Index,,,,W,0,9:45,,,08/01/19,09:45,
02aug2019,08/02/19 08:30,Average Weekly Hours All Employees,Jul,34.4,34.3,34.4,,25.9843,AWH TOTL Index,34.41,34.5,34.4,M,26,8:30,.03,-3.47,08/02/19,08:30,
02aug2019,08/02/19 10:00,U. of Mich. 1 Yr Inflation,Jul F,,.026,.026,,12.5984,CONSPXMD Index,,,,M,1,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 08:30,Average Hourly Earnings YoY,Jul,.031,.032,.031,.034,32.2835,AHE YOY% Index,.0314,.033,.031,M,36,8:30,.05,1.85,08/02/19,08:30,
02aug2019,08/02/19 10:00,Cap Goods Ship Nondef Ex Air,Jun F,,.003,.006,-.003,58.2677,CGSHXAI% Index,,,,M,1,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 08:30,Underemployment Rate,Jul,,.07,.072,,21.2598,USUDMAER Index,,,,M,1,8:30,,,08/02/19,08:30,
02aug2019,08/02/19 10:00,Factory Orders Ex Trans,Jun,,.001,.001,-.003,7.87402,TMNOXTM% Index,,,,M,1,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 10:00,Durable Goods Orders,Jun F,,.019,.02,.001,92.9134,DGNOCHNG Index,,,,M,2,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 08:30,Labor Force Participation Rate,Jul,.629,.63,.629,,18.8976,PRUSTOT Index,.629,.629,.629,M,3,8:30,0,,08/02/19,08:30,
02aug2019,08/02/19 10:00,U. of Mich. Current Conditions,Jul F,,110.7,111.1,,11.811,CONSCURR Index,,,,M,2,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 08:30,Two-Month Payroll Net Revision,Jul,,-41k,,,17.3228,ECONGECC Index,,,,M,0,8:30,,,08/02/19,08:30,
02aug2019,08/02/19 10:00,Factory Orders,Jun,.007,.006,-.007,-.009,85.0394,TMNOCHNG Index,.0073,.013,.002,M,39,10:00,.29,-.34,08/02/19,10:00,
02aug2019,08/02/19 08:30,Change in Nonfarm Payrolls,Jul,165k,164k,224k,182k,99.21259999999999,NFP TCH Index,164.07k,224k,74k,M,76,8:30,22.08,-.05,08/02/19,08:30,
02aug2019,08/02/19 08:30,Change in Manufact. Payrolls,Jul,5k,16k,17k,9k,69.44880000000001,USMMMNCH Index,3.83k,10k,-5k,M,18,8:30,3.66,3.01,08/02/19,08:30,
02aug2019,08/02/19 10:00,U. of Mich. 5-10 Yr Inflation,Jul F,,.025,.026,,13.3858,CONSP5MD Index,,,,M,0,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 10:00,U. of Mich. Expectations,Jul F,,90.5,90.09999999999999,,14.1732,CONSEXP Index,,,,M,2,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 08:30,Trade Balance,Jun,-$54.6b,-$55.2b,-$55.5b,-$51.3b,84.252,USTBTOT Index,-$54.60b,-$53.0b,-$57.0b,M,49,8:30,.58,-1.04,08/02/19,08:30,
02aug2019,08/02/19 10:00,U. of Mich. Sentiment,Jul F,98.5,98.40000000000001,98.40000000000001,,94.48820000000001,CONSSENT Index,98.52,100,95.5,M,43,10:00,.61,-.16,08/02/19,10:00,
02aug2019,08/02/19 08:30,Unemployment Rate,Jul,.036,.037,.037,,89.29130000000001,USURTOT Index,.0365,.037,.035,M,75,8:30,.05,1.91,08/02/19,08:30,
02aug2019,08/02/19 08:30,Change in Private Payrolls,Jul,165k,148k,191k,180k,29.9213,NFP PCH Index,164.69k,200k,145k,M,29,8:30,12.82,-1.33,08/02/19,08:30,
02aug2019,08/02/19 10:00,Cap Goods Orders Nondef Ex Air,Jun F,,.015,.019,.021,59.8425,CGNOXAI% Index,,,,M,1,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 10:00,Durables Ex Transportation,Jun F,,.01,.012,.009,74.33069999999999,DGNOXTCH Index,,,,M,2,10:00,,,08/02/19,10:00,
02aug2019,08/02/19 08:30,Average Hourly Earnings MoM,Jul,.002,.003,.002,.003,31.4961,AHE MOM% Index,.0022,.003,.002,M,60,8:30,.04,2.51,08/02/19,08:30,
05aug2019,08/05/19 10:00,ISM Services Index,Jul,55.5,53.7,55.1,55.4,79.52760000000001,NAPMNMI Index,55.45,58.3,53.3,M,62,10:00,.7,-2.56,08/05/19,10:00,
05aug2019,08/05/19 09:45,Markit US Services PMI,Jul F,52.2,53,51.5,,70,MPMIUSSA Index,52.2,52.4,51.8,M,8,9:45,.17,4.82,08/05/19,09:45,
05aug2019,08/05/19 09:45,Markit US Composite PMI,Jul F,,52.6,51.5,52.6,70,MPMIUSCA Index,,,,M,0,9:45,,,08/05/19,09:45,
06aug2019,08/06/19 10:00,JOLTS Job Openings,Jun,7326,7348,7323,7384,25.1969,JOLTTOTL Index,7386.4,7507,7299,M,5,10:00,96.13,.23,08/06/19,10:00,
07aug2019,08/07/19 15:00,Consumer Credit,Jun,$16.100b,$14.596b,$17.086b,$14.788b,39.3701,CICRTOT Index,$16.07b,$18.200b,$14.000b,M,18,3:00,1,-1.51,08/07/19,15:00,
07aug2019,08/07/19 07:00,MBA Mortgage Applications, 2-Aug,,.053,-.014,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,08/07/19,07:00,
08aug2019,08/08/19 09:45,Bloomberg Aug. United States Economic Survey (Table),,,,,,0,,,,,,,9:45,,,08/08/19,09:45,
08aug2019,08/08/19 08:30,Initial Jobless Claims, 3-Aug,215k,209k,215k,216k,98.4252,INJCJC Index,215.52k,225k,210k,W,33,8:30,3.38,-1.78,08/08/19,08:30,
08aug2019,08/08/19 10:00,Wholesale Inventories MoM,Jun F,.002,0,.002,0,81.1024,MWINCHNG Index,.0015,.002,-.003,M,15,10:00,.13,-1.59,08/08/19,10:00,
08aug2019,08/08/19 08:30,Continuing Claims,27-Jul,1690k,1684k,1699k,,68.8976,INJCSP Index,1691.20k,1700k,1685k,W,5,8:30,4.87,-1.23,08/08/19,08:30,
08aug2019,08/08/19 09:45,Bloomberg Consumer Comfort, 4-Aug,,62.9,64.7,,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,08/08/19,09:45,
08aug2019,08/08/19 10:00,Wholesale Trade Sales MoM,Jun,.002,-.003,.001,-.006,14.9606,MWSLCHNG Index,.0023,.003,.002,M,4,10:00,.04,-11.55,08/08/19,10:00,
09aug2019,08/09/19 08:30,PPI Ex Food and Energy YoY,Jul,.023,.021,.023,.022,65.35429999999999,FDIUSGYO Index,.0231,.024,.02,M,21,8:30,.1,-1.93,08/09/19,08:30,
09aug2019,08/09/19 08:30,PPI Ex Food and Energy MoM,Jul,.001,-.001,.003,0,66.1417,FDIDSGMO Index,.0014,.003,0,M,45,8:30,.06,-3.26,08/09/19,08:30,
09aug2019,08/09/19 08:30,"PPI Ex Food, Energy, Trade YoY",Jul,,.017,.021,,10.2362,FDIUSGUY Index,,,,M,2,8:30,,,08/09/19,08:30,
09aug2019,08/09/19 08:30,PPI Final Demand YoY,Jul,.017,.017,.017,.016,67.7165,FDIUFDYO Index,.0169,.019,.014,M,21,8:30,.12,0,08/09/19,08:30,
09aug2019,08/09/19 08:30,PPI Final Demand MoM,Jul,.002,.002,.001,-.002,86.6142,FDIDFDMO Index,.0016,.003,-.001,M,52,8:30,.08,0,08/09/19,08:30,
09aug2019,08/09/19 08:30,"PPI Ex Food, Energy, Trade MoM",Jul,.002,-.001,0,-.001,11.0236,FDIDSGUM Index,.0018,.002,0,M,11,8:30,.06,-5.22,08/09/19,08:30,
12aug2019,08/12/19 14:00,Monthly Budget Statement,Jul,-$120.0b,-$119.7b,-$76.9b,-$8.5b,75.59059999999999,FDDSSD Index,-$114.34b,-$85.0b,-$125.0b,M,16,2:00,12.34,.02,08/12/19,14:00,
13aug2019,08/13/19 08:30,CPI Ex Food and Energy YoY,Jul,.021,.022,.021,,54.3307,CPI XYOY Index,.021,.023,.02,M,47,8:30,.05,1.91,08/13/19,08:30,
13aug2019,08/13/19 08:30,CPI MoM,Jul,.003,.003,.001,,96.063,CPI CHNG Index,.0026,.004,.001,M,70,8:30,.06,0,08/13/19,08:30,
13aug2019,08/13/19 10:00,MBA Mortgage Foreclosures,2Q,,.009,.0092,,22.0472,FORLTOTL Index,,,,Q,0,10:00,,,08/13/19,10:00,
13aug2019,08/13/19 06:00,NFIB Small Business Optimism,Jul,104,104.7,103.3,,61.4173,SBOITOTL Index,103.66,105.5,101.5,M,20,6:00,1.29,.54,08/13/19,06:00,
13aug2019,08/13/19 10:00,Mortgage Delinquencies,2Q,,.0453,.0442,,34.6457,DLQTDLQT Index,,,,Q,0,10:00,,,08/13/19,10:00,
13aug2019,08/13/19 08:30,Real Avg Hourly Earning YoY,Jul,,.013,.015,.017,3.14961,REALYRAW Index,,,,M,0,8:30,,,08/13/19,08:30,
13aug2019,08/13/19 08:30,CPI Index NSA,Jul,256.441,256.571,256.143,,37.0079,CPURNSA Index,256.82,263.35,256.18,M,17,8:30,1.63,.08,08/13/19,08:30,
13aug2019,08/13/19 08:30,Real Avg Weekly Earnings YoY,Jul,,.008,.012,.011,9.44882,REALYRAE Index,,,,M,1,8:30,,,08/13/19,08:30,
13aug2019,08/13/19 08:30,CPI YoY,Jul,.017,.018,.016,,70.0787,CPI YOY Index,.0173,.019,.016,M,45,8:30,.08,1.3,08/13/19,08:30,
13aug2019,08/13/19 08:30,CPI Ex Food and Energy MoM,Jul,.002,.003,.003,,76.85039999999999,CPUPXCHG Index,.0019,.003,.001,M,69,8:30,.03,2.99,08/13/19,08:30,
13aug2019,08/13/19 08:30,CPI Core Index SA,Jul,263.302,263.569,262.803,262.925,40.1575,CPUPAXFE Index,263.35,263.523,263.27,M,4,8:30,.1,2.64,08/13/19,08:30,
14aug2019,08/14/19 08:30,Import Price Index ex Petroleum MoM,Jul,-.001,0,-.004,,.787402,IMP1XPM% Index,-.0005,.001,-.001,M,11,8:30,.08,1.28,08/14/19,08:30,
14aug2019,08/14/19 08:30,Import Price Index MoM,Jul,-.001,.002,-.009,-.011,77.16540000000001,IMP1CHNG Index,-.0007,.003,-.004,M,30,8:30,.17,1.77,08/14/19,08:30,
14aug2019,08/14/19 08:30,Import Price Index YoY,Jul,-.02,-.018,-.02,,35.4331,IMP1YOY% Index,-.0204,-.019,-.022,M,9,8:30,.1,1.91,08/14/19,08:30,
14aug2019,08/14/19 08:30,Export Price Index YoY,Jul,,-.009,-.016,,5.51181,EXP1CYOY Index,,,,M,1,8:30,,,08/14/19,08:30,
14aug2019,08/14/19 08:30,Export Price Index MoM,Jul,-.001,.002,-.007,-.006,6.29921,EXP1CMOM Index,-.0013,.002,-.006,M,10,8:30,.24,1.04,08/14/19,08:30,
14aug2019,08/14/19 07:00,MBA Mortgage Applications, 9-Aug,,.217,.053,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,08/14/19,07:00,
15aug2019,08/15/19 09:15,Manufacturing (SIC) Production,Jul,-.003,-.004,.004,.006,16.5354,IPMGCHNG Index,-.0025,.005,-.006,M,22,9:15,.26,-.39,08/15/19,09:15,
15aug2019,08/15/19 09:15,Industrial Production MoM,Jul,.001,-.002,0,0,89.7638,IP CHNG Index,.0007,.005,-.004,M,67,9:15,.2,-1.51,08/15/19,09:15,
15aug2019,08/15/19 08:30,Retail Sales Advance MoM,Jul,.003,.007,.004,.003,92.126,RSTAMOM Index,.0026,.006,-.004,M,70,8:30,.15,2.67,08/15/19,08:30,
15aug2019,08/15/19 08:30,Retail Sales Ex Auto MoM,Jul,.004,.01,.004,.004,64.48820000000001,RSTAXMOM Index,.0042,.01,0,M,59,8:30,.15,3.9,08/15/19,08:30,
15aug2019,08/15/19 16:00,Net Long-term TIC Flows,Jun,,$99.1b,$3.5b,$5.8b,72.4409,FRNTTOTL Index,,,,M,2,4:00,,,08/15/19,16:00,
15aug2019,08/15/19 08:30,Retail Sales Ex Auto and Gas,Jul,.005,.009,.007,.007,60.6299,RSTAXAG% Index,.0043,.006,.002,M,20,8:30,.11,4.27,08/15/19,08:30,
15aug2019,08/15/19 08:30,Nonfarm Productivity,2Q P,.014,.023,.034,.035,42.5197,PRODNFR% Index,.0152,.025,.002,Q,44,8:30,.42,2.13,08/15/19,08:30,
15aug2019,08/15/19 08:30,Unit Labor Costs,2Q P,.02,.024,-.016,.055,37.7953,COSTNFR% Index,.0193,.033,.007,Q,40,8:30,.62,.73,08/15/19,08:30,
15aug2019,08/15/19 10:00,NAHB Housing Market Index,Aug,65,66,65,,45.6693,USHBMIDX Index,65.34,67,64,M,35,10:00,.75,1.33,08/15/19,10:00,
15aug2019,08/15/19 08:30,Retail Sales Control Group,Jul,.004,.01,.007,.006,19.685,RSTAXAGM Index,.0039,.008,.001,M,26,8:30,.14,4.38,08/15/19,08:30,
15aug2019,08/15/19 08:30,Initial Jobless Claims,10-Aug,212k,220k,209k,214k,98.4252,INJCJC Index,212.97k,225k,205k,W,39,8:30,3.45,2.32,08/15/19,08:30,
15aug2019,08/15/19 08:30,Empire Manufacturing,Aug,2,4.8,4.3,4.2,82.6772,EMPRGBCI Index,2.04,11.2,-5,M,33,8:30,3.41,.82,08/15/19,08:30,
15aug2019,08/15/19 09:45,Bloomberg Consumer Comfort,11-Aug,,61.2,62.9,,66.92910000000001,COMFCOMF Index,,,,W,0,9:45,,,08/15/19,09:45,
15aug2019,08/15/19 08:30,Philadelphia Fed Business Outlook,Aug,9.5,16.8,21.8,16.6,78.7402,OUTFGAF Index,9.6,18,4,M,37,8:30,3.64,2.01,08/15/19,08:30,
15aug2019,08/15/19 09:15,Capacity Utilization,Jul,.778,.775,.779,.777,62.8346,CPTICHNG Index,.7782,.782,.775,M,46,9:15,.16,-1.87,08/15/19,09:15,
15aug2019,08/15/19 16:00,Total Net TIC Flows,Jun,,$1.7b,$32.9b,$54.9b,64.5669,FRNTTNET Index,,,,M,2,4:00,,,08/15/19,16:00,
15aug2019,08/15/19 10:00,Business Inventories,Jun,.001,0,.003,.003,38.5827,MTIBCHNG Index,.0008,.003,-.001,M,33,10:00,.1,-1.01,08/15/19,10:00,
15aug2019,08/15/19 08:30,Continuing Claims, 3-Aug,1685k,1726k,1684k,1692k,68.8976,INJCSP Index,1686.71k,1695k,1680k,W,7,8:30,4.37,9.390000000000001,08/15/19,08:30,
16aug2019,08/16/19 08:30,Building Permits MoM,Jul,.031,.084,-.061,-.049,26.7717,NHCHATCH Index,.0319,.071,-.011,M,40,8:30,1.44,3.69,08/16/19,08:30,
16aug2019,08/16/19 10:00,U. of Mich. Expectations,Aug P,,82.3,90.5,,14.1732,CONSEXP Index,,,,M,2,10:00,,,08/16/19,10:00,
16aug2019,08/16/19 10:00,U. of Mich. 5-10 Yr Inflation,Aug P,,.026,.025,,13.3858,CONSP5MD Index,,,,M,0,10:00,,,08/16/19,10:00,
16aug2019,08/16/19 10:00,U. of Mich. Sentiment,Aug P,97,92.09999999999999,98.40000000000001,,94.48820000000001,CONSSENT Index,97.09999999999999,100,94.40000000000001,M,50,10:00,1.07,-4.59,08/16/19,10:00,
16aug2019,08/16/19 08:30,Housing Starts,Jul,1256k,1191k,1253k,1235k,88.9764,NHSPSTOT Index,1250.31k,1310k,1177k,M,62,8:30,24.2,-2.69,08/16/19,08:30,
16aug2019,08/16/19 10:00,U. of Mich. 1 Yr Inflation,Aug P,,.027,.026,,12.5984,CONSPXMD Index,,,,M,2,10:00,,,08/16/19,10:00,
16aug2019,08/16/19 08:30,Building Permits,Jul,1270k,1336k,1220k,1273k,62.2835,NHSPATOT Index,1271.33k,1320k,1218k,M,40,8:30,17.76,3.72,08/16/19,08:30,
16aug2019,08/16/19 08:30,Housing Starts MoM,Jul,.002,-.04,-.009,-.026,27.5591,NHCHSTCH Index,-.0021,.046,-.061,M,62,8:30,1.93,-2.2,08/16/19,08:30,
16aug2019,08/16/19 10:00,U. of Mich. Current Conditions,Aug P,,107.4,110.7,,11.811,CONSCURR Index,,,,M,2,10:00,,,08/16/19,10:00,
21aug2019,08/21/19 07:00,MBA Mortgage Applications,16-Aug,,-.009,.217,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,08/21/19,07:00,
21aug2019,08/21/19 10:00,Existing Home Sales,Jul,5.40m,5.42m,5.27m,5.32m,88.18899999999999,ETSLTOTL Index,5.38m,5.50m,5.16m,M,60,10:00,.06,.34,08/21/19,10:00,
21aug2019,08/21/19 10:00,Existing Home Sales MoM,Jul,.025,.025,-.017,-.002,49.6063,ETSLMOM Index,.0208,.044,-.021,M,60,10:00,1.12,.03,08/21/19,10:00,
21aug2019,08/21/19 14:00,FOMC Meeting Minutes,31-Jul,,,,,22.8346,FEDMMINU Index,,,,D,0,2:00,,,08/21/19,14:00,
22aug2019,08/22/19 09:45,Bloomberg Economic Expectations,Aug,,48.5,55,,47.2441,COMFBTWR Index,,,,M,0,9:45,,,08/22/19,09:45,
22aug2019,08/22/19 11:00,Kansas City Fed Manf. Activity,Aug,1,-6,-1,,20.4724,KCLSSACI Index,1.6,6,-1,M,7,11:00,2.05,-3.51,08/22/19,11:00,
22aug2019,08/22/19 09:45,Markit US Manufacturing PMI,Aug P,50.5,,50.4,,90,MPMIUSMA Index,50.36,50.6,50,M,14,9:45,.23,,08/22/19,09:45,
22aug2019,08/22/19 09:45,Markit US Services PMI,Aug P,52.8,,53,,70,MPMIUSSA Index,52.8,53.5,52,M,11,9:45,.46,,08/22/19,09:45,
22aug2019,08/22/19 08:30,Continuing Claims,10-Aug,1707k,1674k,1726k,1719k,68.8976,INJCSP Index,1709.00k,1730k,1685k,W,5,8:30,17.77,-1.86,08/22/19,08:30,
22aug2019,08/22/19 10:00,Leading Index,Jul,.003,.005,-.003,0,83.4646,LEI CHNG Index,.0031,.006,0,M,29,10:00,.16,1.27,08/22/19,10:00,
22aug2019,08/22/19 09:45,Bloomberg Consumer Comfort,18-Aug,,61.5,61.2,,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,08/22/19,09:45,
22aug2019,08/22/19 08:30,Initial Jobless Claims,17-Aug,216k,209k,220k,218k,98.4252,INJCJC Index,217.40k,225k,212k,W,40,8:30,2.86,-2.45,08/22/19,08:30,
22aug2019,08/22/19 09:45,Markit US Composite PMI,Aug P,,,52.6,,70,MPMIUSCA Index,,,,M,0,9:45,,,08/22/19,09:45,
23aug2019,08/23/19 10:00,New Home Sales MoM,Jul,.002,-.128,.07,.21,46.4567,NHSLCHNG Index,.0019,.06,-.057,M,60,10:00,1.98,-6.53,08/23/19,10:00,
23aug2019,08/23/19 10:00,New Home Sales,Jul,647k,635k,646k,726k,91.3386,NHSLTOT Index,647.23k,685k,609k,M,60,10:00,12.81,-.9399999999999999,08/23/19,10:00,
26aug2019,08/26/19 08:30,Durable Goods Orders,Jul P,.012,.021,.019,.018,92.9134,DGNOCHNG Index,.0124,.05,-.013,M,57,8:30,1.09,.82,08/26/19,08:30,
26aug2019,08/26/19 08:30,Cap Goods Ship Nondef Ex Air,Jul P,.001,-.007,.003,0,58.2677,CGSHXAI% Index,.001,.008,-.005,M,6,8:30,.42,-1.9,08/26/19,08:30,
26aug2019,08/26/19 08:30,Durables Ex Transportation,Jul P,0,-.004,.01,.008,74.33069999999999,DGNOXTCH Index,-.001,.005,-.011,M,46,8:30,.33,-1.2,08/26/19,08:30,
26aug2019,08/26/19 08:30,Chicago Fed Nat Activity Index,Jul,0,-.36,-.02,.15,62.9921,CFNAI Index,0,.05,-.05,M,4,8:30,.05,-7.2,08/26/19,08:30,
26aug2019,08/26/19 10:30,Dallas Fed Manf. Activity,Aug,-4,2.7,-6.3,-6.7,63.7795,DFEDGBA Index,-4.19,2,-13,M,9,10:30,4.4,1.52,08/26/19,10:30,
26aug2019,08/26/19 08:30,Cap Goods Orders Nondef Ex Air,Jul P,0,.004,.015,.009,59.8425,CGNOXAI% Index,-.0014,.006,-.01,M,19,8:30,.37,1.07,08/26/19,08:30,
27aug2019,08/27/19 09:00,FHFA House Price Index MoM,Jun,.002,.002,.001,.005,68.5039,HPIMMOM% Index,.0023,.004,.001,M,6,9:00,.09,0,08/27/19,09:00,
27aug2019,08/27/19 10:00,Conf. Board Consumer Confidence,Aug,129,135.1,135.7,135.8,93.7008,CONCCONF Index,128.91,134.4,125,M,58,10:00,2.28,2.68,08/27/19,10:00,
27aug2019,08/27/19 09:00,S&P CoreLogic CS US HPI YoY NSA,Jun,.033,.0313,.0343,.0344,33.8583,SPCSUSAY Index,.0323,.033,.031,M,3,9:00,.09,-1.8,08/27/19,09:00,
27aug2019,08/27/19 09:00,S&P CoreLogic CS 20-City NSA Index,Jun,218.02,217.65,216.94,216.77,43.3071,SPCS20 Index,218.37,219.1,218,M,3,9:00,.51,-.72,08/27/19,09:00,
27aug2019,08/27/19 10:00,Conf. Board Present Situation,Aug,,177.2,170.9,,1.5748,CONCPSIT Index,,,,M,0,10:00,,,08/27/19,10:00,
27aug2019,08/27/19 09:00,S&P CoreLogic CS 20-City MoM SA,Jun,.001,.0004,.0014,.0019,24.4094,SPCS20SM Index,.0013,.003,-.001,M,15,9:00,.12,-.51,08/27/19,09:00,
27aug2019,08/27/19 09:00,S&P CoreLogic CS US HPI NSA Index,Jun,,210.71,209.66,209.51,33.0709,SPCSUSA Index,,,,M,1,9:00,,,08/27/19,09:00,
27aug2019,08/27/19 10:00,Conf. Board Expectations,Aug,,107,112.2,112.4,2.3622,CONCEXP Index,,,,M,0,10:00,,,08/27/19,10:00,
27aug2019,08/27/19 09:00,House Price Purchase Index QoQ,2Q,.003,.01,.011,.012,29.1339,HPI PURQ Index,.0042,.009,.002,Q,6,9:00,.28,2.68,08/27/19,09:00,
27aug2019,08/27/19 09:00,S&P CoreLogic CS 20-City YoY NSA,Jun,.023,.0213,.0239,.0232,40.9449,SPCS20Y% Index,.0232,.025,.022,M,11,9:00,.09,-1.82,08/27/19,09:00,
27aug2019,08/27/19 10:00,Richmond Fed Manufact. Index,Aug,-4,1,-12,-9,70.8661,RCHSINDX Index,-2.83,4,-8,M,12,10:00,3.29,1.37,08/27/19,10:00,
28aug2019,08/28/19 07:00,MBA Mortgage Applications,23-Aug,,-.062,-.009,,92.3077,MBAVCHNG Index,,,,W,0,7:00,,,08/28/19,07:00,
29aug2019,08/29/19 08:30,GDP Annualized QoQ,2Q S,.02,.02,.021,.015,96.85039999999999,GDP CQOQ Index,.0197,.022,.017,Q,65,8:30,.11,0,08/29/19,08:30,
29aug2019,08/29/19 08:30,Advance Goods Trade Balance,Jul,-$74.4b,-$72.3b,-$74.2b,,7.08661,USTGTTCB Index,-$74.61b,-$72.4b,-$77.0b,M,32,8:30,1.17,1.75,08/29/19,08:30,
29aug2019,08/29/19 09:45,Bloomberg Consumer Comfort,25-Aug,,62.5,61.5,,66.92910000000001,COMFCOMF Index,,,,W,1,9:45,,,08/29/19,09:45,
29aug2019,08/29/19 08:30,GDP Price Index,2Q S,.024,.024,.024,.025,77.4803,GDP PIQQ Index,.023,.025,0,Q,23,8:30,.49,0,08/29/19,08:30,
29aug2019,08/29/19 10:00,Pending Home Sales NSA YoY,Jul,.018,.017,-.006,,28.3465,USPHTYOY Index,.0222,.033,.016,M,5,10:00,.64,-.16,08/29/19,10:00,
29aug2019,08/29/19 08:30,Wholesale Inventories MoM,Jul P,.002,.002,0,,81.1024,MWINCHNG Index,.0018,.005,0,M,10,8:30,.15,.33,08/29/19,08:30,
29aug2019,08/29/19 08:30,Initial Jobless Claims,24-Aug,214k,215k,209k,215k,98.4252,INJCJC Index,213.63k,225k,210k,W,35,8:30,3.35,.3,08/29/19,08:30,
29aug2019,08/29/19 08:30,Core PCE QoQ,2Q S,.018,.017,.018,.021,67.7953,GDPCPCEC Index,.018,.018,.018,Q,3,8:30,0,,08/29/19,08:30,
29aug2019,08/29/19 08:30,Personal Consumption,2Q S,.043,.047,.043,.037,67.7953,GDPCTOT% Index,.0432,.045,.042,Q,12,8:30,.08,5,08/29/19,08:30,
29aug2019,08/29/19 08:30,Retail Inventories MoM,Jul,.003,.008,-.001,-.003,3.93701,RSRSTMOM Index,.0028,.004,.001,M,5,8:30,.12,4.29,08/29/19,08:30,
29aug2019,08/29/19 08:30,Continuing Claims,17-Aug,1686k,1698k,1674k,1687k,68.8976,INJCSP Index,1686.50k,1700k,1672k,W,6,8:30,9.220000000000001,1.3,08/29/19,08:30,
29aug2019,08/29/19 10:00,Pending Home Sales MoM,Jul,0,-.025,.028,.04,76.378,USPHTMOM Index,.0002,.01,-.01,M,23,10:00,.54,-4.63,08/29/19,10:00,
30aug2019,08/30/19 09:45,MNI Chicago PMI,Aug,47.5,50.4,44.4,46.5,81.88979999999999,CHPMINDX Index,47.77,51,45,M,31,9:45,1.53,1.89,08/30/19,09:45,
30aug2019,08/30/19 10:00,U. of Mich. 5-10 Yr Inflation,Aug F,,.026,.026,,13.3858,CONSP5MD Index,,,,M,0,10:00,,,08/30/19,10:00,
30aug2019,08/30/19 08:30,PCE Core Deflator MoM,Jul,.002,.002,.002,.002,60.0787,PCE CMOM Index,.002,.003,.001,M,51,8:30,.04,0,08/30/19,08:30,
30aug2019,08/30/19 10:00,U. of Mich. Expectations,Aug F,,79.90000000000001,82.3,,14.1732,CONSEXP Index,,,,M,2,10:00,,,08/30/19,10:00,
30aug2019,08/30/19 08:30,PCE Deflator YoY,Jul,.014,.014,.014,.015,41.7323,PCE DEFY Index,.0143,.015,.013,M,32,8:30,.06,0,08/30/19,08:30,
30aug2019,08/30/19 08:30,Personal Spending,Jul,.005,.006,.003,.004,85.82680000000001,PCE CRCH Index,.005,.007,.003,M,65,8:30,.08,1.24,08/30/19,08:30,
30aug2019,08/30/19 08:30,Real Personal Spending,Jul,.003,.004,.002,.003,23.622,PCE CHNC Index,.003,.004,.002,M,13,8:30,.08,1.27,08/30/19,08:30,
30aug2019,08/30/19 10:00,U. of Mich. 1 Yr Inflation,Aug F,,.027,.027,,12.5984,CONSPXMD Index,,,,M,1,10:00,,,08/30/19,10:00,
30aug2019,08/30/19 08:30,PCE Core Deflator YoY,Jul,.016,.016,.016,.017,50.3937,PCE CYOY Index,.0163,.017,.015,M,39,8:30,.05,0,08/30/19,08:30,
30aug2019,08/30/19 10:00,U. of Mich. Sentiment,Aug F,92.40000000000001,89.8,92.09999999999999,,94.48820000000001,CONSSENT Index,92.64,98.40000000000001,91.8,M,44,10:00,1.07,-2.39,08/30/19,10:00,
30aug2019,08/30/19 10:00,U. of Mich. Current Conditions,Aug F,,105.3,107.4,,11.811,CONSCURR Index,,,,M,2,10:00,,,08/30/19,10:00,
30aug2019,08/30/19 08:30,Personal Income,Jul,.003,.001,.004,.002,85.82680000000001,PITLCHNG Index,.003,.006,.001,M,63,8:30,.09,-2.27,08/30/19,08:30,
30aug2019,08/30/19 08:30,PCE Deflator MoM,Jul,.002,.002,.001,,18.1102,PCE DEFM Index,.0022,.003,.001,M,44,8:30,.05,0,08/30/19,08:30,
03sep2019,09/03/19,Revisions: Construction Spending,,,,,,0,,,,,,,,,,09/03/19,,
